Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Care & Instructions (product.metafields.my_fields.care_instructions),Color (product.metafields.my_fields.color),Dimensions (product.metafields.my_fields.dimensions),EMI From (product.metafields.my_fields.emi_from),Estimate shipping time (product.metafields.my_fields.estimate_shipping_time),Free Delivery (product.metafields.my_fields.free_delivery),Marchant Details (product.metafields.my_fields.marchant_details),Material (product.metafields.my_fields.material),Product Subtitle (product.metafields.my_fields.product_subtitle),related 1 (product.metafields.my_fields.related_1),related 2 (product.metafields.my_fields.related_2),related 3 (product.metafields.my_fields.related_3),related 4 (product.metafields.my_fields.related_4),Short Description (product.metafields.my_fields.short_description),Soldout message (product.metafields.my_fields.soldout_message),Style (product.metafields.my_fields.style),Weight (product.metafields.my_fields.weight),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Leg material (product.metafields.shopify.leg-material),Material (product.metafields.shopify.material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Mounting type (product.metafields.shopify.mounting-type),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Tabletop material (product.metafields.shopify.tabletop-material),Tabletop shape (product.metafields.shopify.tabletop-shape),Top color (product.metafields.shopify.top-color),Top material (product.metafields.shopify.top-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/TU-RWT-LAWF-10_af1984d2-0d50-416a-8fa2-8b967a3069af.jpg?v=1754908624,6,Rowlet TV Unit |Wenge & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/TU-RWT-LAWF-03.jpg?v=1754908624,7,Rowlet TV Unit |Wenge & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/TU-RWT-LAWF-05.jpg?v=1754908624,8,Rowlet TV Unit |Wenge & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/TU-RWT-LAWF-06.jpg?v=1754908624,9,Rowlet TV Unit |Wenge & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/TU-RWT-LAWF-09.jpg?v=1754908625,10,Rowlet TV Unit |Wenge & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/FreeINSTALLATION_4aa87b39-f1cd-4ccf-aef0-ed186f01fb38.jpg?v=1754908625,11,Rowlet TV Unit |Wenge & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/rowlet1copy.jpg?v=1754908625,12,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/rowlet2copy.jpg?v=1754908625,13,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Rowlet.8.jpg?v=1754908625,14,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Dim_fa844fc0-8560-48ca-a55f-38ae8cdbaf3e.jpg?v=1754908625,15,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Rowlet.1.jpg?v=1754908625,16,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Rowlet.3.jpg?v=1754908625,17,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Rowlet.4.jpg?v=1754908625,18,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-rowlet-engineered-wood-tv-entertainment-unit-stand-wenge-frosty-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Rowlet.5.jpg?v=1754908625,19,Rowlet TV Unit |Maple & White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-drawer-wenge,Andrie 2 Doors Wardrobe,"<ul>
<li>
<p>Dimensions :: Length 84Cm/33 Inches | Breadth 46.5Cm/18.3 Inches | Height 180 Cm/70.8 Inches.</p>
</li>
<li>
<p>Made of Particle Board (High grade prelam engineering wood with natural wood grain finish)</p>
</li>
<li>
<p>Internal Storage: 1 Hanger Rod with the hanging depth of 17.6 inches / 1 Internal Drawer / 2 adjustable shelves / 2 Fixed Shelves.</p>
</li>
<li>
<p>FREE PRODUCT ASSEMBLY service provided by the seller.</p>
</li>
<li>
<p>Warranty:: 3 years warranty on manufacturing defects.</p>
</li>
</ul>",Bluewud,,Wardrobe,#3f7fab__label:Trending,true,Title,Default Title,,,,,,,,W-AND-2NW,63000.0,shopify,deny,manual,15999.00,34999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/LifestyleImagecopy.jpg?v=1754908626,1,"",false,,,,,,,,,,,,,,,,Wenge,Length (84 Cm ) x Width (48.3 Cm) x Height( 180 Cm).,,,Ships in 4-6 Days,,Engineered Wood,Wenge Finish ,,,,,Available Only in Delhi NCR,,Contemporary,65.0kg,,,,,,,,,,,,,,,,kg,,,active
bluewud-andrie-double-doors-wardrobe-with-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/1copy_c1cf0d6a-7763-47b0-8fd0-d2ec4508ab51.jpg?v=1754908626,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/2copy_083bf23e-a879-480b-ada2-8581f46f301e.jpg?v=1754908626,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/3_fafe34fa-400e-4187-a4f3-e793bab2cd43.jpg?v=1754908626,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/5_47533561-e4f3-45c2-822d-69ce8eebd7fc.jpg?v=1754908626,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/dim_4cf4bd1a-46d4-41f4-b681-729efca61bf9.jpg?v=1754908626,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,Andrie 2 Door Wardrobe With Mirror,"<ul>
<li>Product Dimensions :: Length (84 Cm ) x Width (48.3 Cm) x Height( 180 Cm).<br>
</li>
<li>Product Material: Particle Board (Made of premium high grade prelam engineering wood with a natural wood grain finish.)</li>
<li>Product Color: Wenge | Product Style: Contemporary | Weight - 65 Kgs</li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Free Installation provided by the seller. To raise the request please contact us @8800609609 / 8826006612 (Call/WhatsApp).</span></li>
<li data-mce-fragment=""1"">
<p><span data-mce-fragment=""1"" class=""a-list-item"">Product Warranty: 2 years warranty on manufacturing defects.</span></p>
</li>
</ul>",Bluewud,,Wardrobe,"",true,Title,Default Title,,,,,,,,W-AND-2MW,65000.0,shopify,deny,manual,15999.00,34999.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/LifestyleImage_b484afd0-f553-4287-aecb-cca8cb86cd6c.jpg?v=1754908627,1,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",false,,,,,,,,,,,,,,,,Wenge,Length (84 Cm ) x Width (48.3 Cm) x Height( 180 Cm).,,,Ships in 4-6 days,,Engineered Wood,"With Mirror ,Wenge Finish",,,,,,,Contemporary,65.0kg,,,,,,,,,,,,,,,,kg,,,active
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/1_13eaca2d-1e8e-4f60-9d3f-7b8032923f73.jpg?v=1754908627,2,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/2_4f69bd68-938b-434d-bcc6-e5e63d6e1359.jpg?v=1754908627,3,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Dimensiongirl2.jpg?v=1754908627,4,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/3_a4950dcf-f1d3-47c9-9160-cb7da2c8a9d9.jpg?v=1754908627,5,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/ParticleBoardMarketingImage_174e2504-1644-4c75-b578-517406111748.jpg?v=1754908627,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/4_16944acc-de07-4e51-9932-46a79b5a2856.jpg?v=1754908627,7,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/5_9e5c5d5f-0a58-4719-95b7-ef2f5588e48b.jpg?v=1754908627,8,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/6.jpg?v=1754908627,9,"Bluewud Andrie Double Doors Wardrobe with Full Length Mirror and Drawer, (Wenge)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-andrie-double-doors-wardrobe-with-full-length-mirror-and-drawer-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/51NQGszH8aL_145a6776-d733-47b6-b418-8be5ef652ff2.jpg?v=1754908628,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-darci-dressing-table-mirror-with-drawer-storage-shelves-and-bangle-holder-wenge,Darci Dressing Table,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Product Dimensions :: Length (60.8 Cm / 23.9 Inches) Breadth ( 36 Cm / 14.1 Inches) Height ( 180 Cm / 70.8 Inches)</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Made of Particle Board (High grade prelam engineering wood with natural wood grain finish)</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Color: Brown Maple &amp; White || Type- Floor Standing || Mirror Dim: L(103.2 Cm / 40.6 Inches) B (36 Cm / 14.1 Inches)</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Including : 1 Drawer, 1 Closed Compartment, 4 Shelves, 3 Hooks &amp; 2 Bangle Holders</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Assembly Required: DIY (Do-It-Yourself) Installation, It means you'll have to install it yourself or arrange a carpenter to install it for you. It comes with the necessary hardware including a detailed installation guide.</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Warranty :: 2 years warranty on manufacturing defects.</span></p>
</li>
</ul>
<!---->",Bluewud,Uncategorized,Mirrors,#3f7fab__label:Trending,true,Color,Wenge,,,,,,,,RT-DR-W,35800.0,shopify,deny,manual,8599.00,12899.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Lifestyle_57b24801-9174-4ec4-a7cb-09dc935e8761.jpg?v=1754908628,1,Darci Dressing Table |Wenge,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Lifestyle_57b24801-9174-4ec4-a7cb-09dc935e8761.jpg?v=1754908628,kg,,,active
bluewud-darci-dressing-table-mirror-with-drawer-storage-shelves-and-bangle-holder-wenge,,,,,,,,,Walnut,,,,,,,,RT-DR-LF,35800.0,shopify,deny,manual,9099.00,12899.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/1_53d8de86-bab1-4b4f-a05e-735de00f680d.jpg?v=1754908628,2,Darci Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Darci_Front2.jpg?v=1759737472,kg,,,
bluewud-darci-dressing-table-mirror-with-drawer-storage-shelves-and-bangle-holder-wenge,,,,,,,,,Maple,,,,,,,,RT-DR-MF,35800.0,shopify,deny,manual,8599.00,12899.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/Darci_Front2.jpg?v=1759737472,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,Adaly Dressing Table,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li>
<p><span class=""a-list-item"">Product Dimensions :: Length (45 Cm ) x Width (38 Cm) x Height( 180 Cm).</span></p>
</li>
<li>
<p><span class=""a-list-item"">Product Material: Particle Board (Made of premium high grade prelam engineering wood with natural wood grain finish.)</span></p>
</li>
<li>
<p><span class=""a-list-item"">Product Color: Wenge | Product Style: Contemporary | Weight - 22.6 Kgs</span></p>
</li>
<li>
<p><span class=""a-list-item"">Product Warranty :: All of our products are made with care and covered for 2 year against manufacturing defects.</span></p>
</li>
<li>
<p>This product is DIY (Do-It-Yourself) and requires basic assembly/installation. We do provide all necessary hardware fitting accessories including a detailed installation guide with the product. Either you can assemble and install it yourself or else you'll have to hire a carpenter from your local market. Having trouble installing this product? Want to contact our technical support team directly? Not a problem! You can reach us at +91-8800-609-609 (Call / Whatsapp) Monday to Saturday.</p>
</li>
<li>
<p><span class=""a-list-item"">Its intelligent design does not take up more space, while keeping it high on utility.</span></p>
</li>
<li>
<p><span class=""a-list-item"">Suitable for small rooms and narrow spaces.</span></p>
</li>
</ul>",Bluewud,,Mirrors,"",true,Color,Wenge,,,,,,,,RT-ALY-W,22600.0,shopify,deny,manual,6399.00,7999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-01.jpg?v=1754908631,1,Adaly Dressing Table |Wenge,false,,,,,,,,,,,,,,,,Wenge / Walnut,Length (45 Cm ) x Width (38 Cm) x Height( 180 Cm),,,Ships in 4-6 days,,Engineered Wood,"With Storage Shelf ,Wenge Finish",,,,,,,Contemporary,22.6kg,'1,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-01.jpg?v=1754908631,kg,,,active
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,Walnut,,,,,,,,RT-ALY-LF,22600.0,shopify,deny,manual,4699.00,7999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-02.jpg?v=1754908631,2,Adaly Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_pers.jpg?v=1754908632,kg,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-04.jpg?v=1754908631,3,Adaly Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-06.jpg?v=1754908631,4,Adaly Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-07.jpg?v=1754908631,5,Adaly Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-W-03.jpg?v=1754908631,6,Adaly Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/ParticleBoardMarketingImage_1957cf98-b170-41ff-a815-96ba5102064c.jpg?v=1754908632,7,Adaly Dressing Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_pers.jpg?v=1754908632,8,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_front.jpg?v=1754908632,9,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_Front_03.jpg?v=1754908632,10,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-LF-05.jpg?v=1754908632,11,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/RT-ALY-LF-08.jpg?v=1754908632,12,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/opendrawer.jpg?v=1754908632,13,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_Front1.jpg?v=1754908632,14,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/DimImage_985d9e91-86fa-42b7-9194-026ee9fb5d3c.jpg?v=1754908632,15,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_Pers_03.jpg?v=1754908632,16,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Adaly_Pers1.jpg?v=1754908632,17,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-adaly-dressing-table-mirror-with-drawer-and-storage-shelf-wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/ParticleBoardMarketingImage_94ce825a-493a-4e08-8474-db4aae91b674.jpg?v=1754908632,18,Adaly Dressing Table |Walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
